PM2.5,PM10,O3,NO2,SO2,CO,temperature,humidity,Hour,DayOfWeek,Is_Weekend,Month,Is_Heating,temperature_lag1,temperature_lag2,temperature_lag3,humidity_lag1,humidity_lag2,humidity_lag3,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM10_lag1,PM10_lag2,PM10_lag3,O3_lag1,O3_lag2,O3_lag3,NO2_lag1,NO2_lag2,NO2_lag3,SO2_lag1,SO2_lag2,SO2_lag3,CO_lag1,CO_lag2,CO_lag3,temp_rolling3_mean,humid_rolling3_mean,temp_rolling6_diff
56.0,71.0,71.0,33.0,2.0,0.3,8.8,100.0,3,5,1,3,0,8.9,9.1,9.3,100.0,100.0,100.0,56.0,57.0,58.0,71.0,73.0,75.0,71.0,70.0,68.0,33.0,34.0,35.0,2.0,2.0,2.0,0.3,0.3,0.3,8.933333333333339,100.0,1.1999999999999993
57.0,73.0,69.0,34.0,2.0,0.3,9.0,100.0,4,5,1,3,0,8.8,8.9,9.1,100.0,100.0,100.0,56.0,56.0,57.0,71.0,71.0,73.0,71.0,71.0,70.0,33.0,33.0,34.0,2.0,2.0,2.0,0.3,0.3,0.3,8.900000000000006,100.0,0.7999999999999989
59.0,77.0,65.0,36.0,2.0,0.4,9.6,100.0,5,5,1,3,0,9.0,8.8,8.9,100.0,100.0,100.0,57.0,56.0,56.0,73.0,71.0,71.0,69.0,71.0,71.0,34.0,33.0,33.0,2.0,2.0,2.0,0.3,0.3,0.3,9.13333333333334,100.0,0.7999999999999989
64.0,85.0,57.0,41.0,2.0,0.4,10.8,98.0,6,5,1,3,0,9.6,9.0,8.8,100.0,100.0,100.0,59.0,57.0,56.0,77.0,73.0,71.0,65.0,69.0,71.0,36.0,34.0,33.0,2.0,2.0,2.0,0.4,0.3,0.3,9.800000000000006,99.33333333333333,2.0
70.0,95.0,48.0,47.0,3.0,0.5,12.4,91.0,7,5,1,3,0,10.8,9.6,9.0,98.0,100.0,100.0,64.0,59.0,57.0,85.0,77.0,73.0,57.0,65.0,69.0,41.0,36.0,34.0,2.0,2.0,2.0,0.4,0.4,0.3,10.933333333333339,96.33333333333333,3.5999999999999996
76.0,104.0,40.0,53.0,3.0,0.6,14.0,84.0,8,5,1,3,0,12.4,10.8,9.6,91.0,98.0,100.0,70.0,64.0,59.0,95.0,85.0,77.0,48.0,57.0,65.0,47.0,41.0,36.0,3.0,2.0,2.0,0.5,0.4,0.4,12.400000000000006,91.0,5.199999999999999
82.0,114.0,32.0,59.0,3.0,0.7,15.6,77.0,9,5,1,3,0,14.0,12.4,10.8,84.0,91.0,98.0,76.0,70.0,64.0,104.0,95.0,85.0,40.0,48.0,57.0,53.0,47.0,41.0,3.0,3.0,2.0,0.6,0.5,0.4,14.000000000000005,84.0,6.6
86.0,122.0,26.0,64.0,4.0,0.8,17.0,71.0,10,5,1,3,0,15.6,14.0,12.4,77.0,84.0,91.0,82.0,76.0,70.0,114.0,104.0,95.0,32.0,40.0,48.0,59.0,53.0,47.0,3.0,3.0,3.0,0.7,0.6,0.5,15.53333333333334,77.33333333333333,7.4
89.0,127.0,22.0,67.0,4.0,0.8,18.1,66.0,11,5,1,3,0,17.0,15.6,14.0,71.0,77.0,84.0,86.0,82.0,76.0,122.0,114.0,104.0,26.0,32.0,40.0,64.0,59.0,53.0,4.0,3.0,3.0,0.8,0.7,0.6,16.900000000000006,71.33333333333333,7.300000000000001
91.0,131.0,20.0,69.0,4.0,0.9,18.8,63.0,12,5,1,3,0,18.1,17.0,15.6,66.0,71.0,77.0,89.0,86.0,82.0,127.0,122.0,114.0,22.0,26.0,32.0,67.0,64.0,59.0,4.0,4.0,3.0,0.8,0.8,0.7,17.966666666666672,66.66666666666667,6.4
92.0,133.0,19.0,70.0,4.0,0.9,19.1,62.0,13,5,1,3,0,18.8,18.1,17.0,63.0,66.0,71.0,91.0,89.0,86.0,131.0,127.0,122.0,20.0,22.0,26.0,69.0,67.0,64.0,4.0,4.0,4.0,0.9,0.8,0.8,18.666666666666675,63.666666666666664,5.100000000000001
92.0,133.0,19.0,70.0,4.0,0.9,19.2,61.0,14,5,1,3,0,19.1,18.8,18.1,62.0,63.0,66.0,92.0,91.0,89.0,133.0,131.0,127.0,19.0,20.0,22.0,70.0,69.0,67.0,4.0,4.0,4.0,0.9,0.9,0.8,19.033333333333342,62.0,3.5999999999999996
91.0,131.0,20.0,69.0,4.0,0.9,18.9,63.0,15,5,1,3,0,19.2,19.1,18.8,61.0,62.0,63.0,92.0,92.0,91.0,133.0,133.0,131.0,19.0,19.0,20.0,70.0,70.0,69.0,4.0,4.0,4.0,0.9,0.9,0.9,19.066666666666674,62.0,2.1999999999999993
88.0,126.0,24.0,66.0,3.0,0.8,18.1,66.0,16,5,1,3,0,18.9,19.2,19.1,63.0,61.0,62.0,91.0,92.0,92.0,131.0,133.0,133.0,20.0,19.0,19.0,69.0,70.0,70.0,4.0,4.0,4.0,0.9,0.9,0.9,18.733333333333338,63.333333333333336,1.0999999999999979
83.0,117.0,30.0,60.0,3.0,0.7,16.8,72.0,17,5,1,3,0,18.1,18.9,19.2,66.0,63.0,61.0,88.0,91.0,92.0,126.0,131.0,133.0,24.0,20.0,19.0,66.0,69.0,70.0,3.0,4.0,4.0,0.8,0.9,0.9,17.93333333333334,67.0,2.3999999999999986
77.0,107.0,38.0,54.0,3.0,0.6,15.1,80.0,18,5,1,3,0,16.8,18.1,18.9,72.0,66.0,63.0,83.0,88.0,91.0,117.0,126.0,131.0,30.0,24.0,20.0,60.0,66.0,69.0,3.0,3.0,4.0,0.7,0.8,0.9,16.666666666666675,72.66666666666667,4.1
71.0,97.0,46.0,48.0,3.0,0.5,13.4,88.0,19,5,1,3,0,15.1,16.8,18.1,80.0,72.0,66.0,77.0,83.0,88.0,107.0,117.0,126.0,38.0,30.0,24.0,54.0,60.0,66.0,3.0,3.0,3.0,0.6,0.7,0.8,15.100000000000007,80.0,5.799999999999999
66.0,89.0,53.0,43.0,2.0,0.5,11.9,94.0,20,5,1,3,0,13.4,15.1,16.8,88.0,80.0,72.0,71.0,77.0,83.0,97.0,107.0,117.0,46.0,38.0,30.0,48.0,54.0,60.0,3.0,3.0,3.0,0.5,0.6,0.7,13.466666666666674,87.33333333333333,6.999999999999998
63.0,84.0,59.0,39.0,2.0,0.4,10.8,98.0,21,5,1,3,0,11.9,13.4,15.1,94.0,88.0,80.0,66.0,71.0,77.0,89.0,97.0,107.0,53.0,46.0,38.0,43.0,48.0,54.0,2.0,3.0,3.0,0.5,0.5,0.6,12.033333333333339,93.33333333333333,7.300000000000001
61.0,80.0,63.0,37.0,2.0,0.4,10.1,100.0,22,5,1,3,0,10.8,11.9,13.4,98.0,94.0,88.0,63.0,66.0,71.0,84.0,89.0,97.0,59.0,53.0,46.0,39.0,43.0,48.0,2.0,2.0,3.0,0.4,0.5,0.5,10.933333333333339,97.33333333333333,6.700000000000001
60.0,78.0,65.0,36.0,2.0,0.3,9.7,100.0,23,5,1,3,0,10.1,10.8,11.9,100.0,98.0,94.0,61.0,63.0,66.0,80.0,84.0,89.0,63.0,59.0,53.0,37.0,39.0,43.0,2.0,2.0,2.0,0.4,0.4,0.5,10.200000000000006,99.33333333333333,5.4
59.0,76.0,67.0,35.0,2.0,0.3,9.4,100.0,0,6,1,3,0,9.7,10.1,10.8,100.0,100.0,98.0,60.0,61.0,63.0,78.0,80.0,84.0,65.0,63.0,59.0,36.0,37.0,39.0,2.0,2.0,2.0,0.3,0.4,0.4,9.73333333333334,100.0,4.0
58.0,74.0,69.0,34.0,2.0,0.3,9.2,100.0,1,6,1,3,0,9.4,9.7,10.1,100.0,100.0,100.0,59.0,60.0,61.0,76.0,78.0,80.0,67.0,65.0,63.0,35.0,36.0,37.0,2.0,2.0,2.0,0.3,0.3,0.4,9.433333333333339,100.0,2.700000000000001
57.0,72.0,70.0,33.0,2.0,0.3,9.0,100.0,2,6,1,3,0,9.2,9.4,9.7,100.0,100.0,100.0,58.0,59.0,60.0,74.0,76.0,78.0,69.0,67.0,65.0,34.0,35.0,36.0,2.0,2.0,2.0,0.3,0.3,0.3,9.200000000000005,100.0,1.8000000000000007
57.0,72.0,70.0,33.0,2.0,0.3,8.8,100.0,3,6,1,3,0,9.0,9.2,9.4,100.0,100.0,100.0,57.0,58.0,59.0,72.0,74.0,76.0,70.0,69.0,67.0,33.0,34.0,35.0,2.0,2.0,2.0,0.3,0.3,0.3,9.000000000000007,100.0,1.299999999999999
57.0,73.0,69.0,34.0,2.0,0.3,9.0,100.0,4,6,1,3,0,8.8,9.0,9.2,100.0,100.0,100.0,57.0,57.0,58.0,72.0,72.0,74.0,70.0,70.0,69.0,33.0,33.0,34.0,2.0,2.0,2.0,0.3,0.3,0.3,8.933333333333339,100.0,0.8999999999999986
59.0,77.0,65.0,36.0,2.0,0.4,9.6,100.0,5,6,1,3,0,9.0,8.8,9.0,100.0,100.0,100.0,57.0,57.0,57.0,73.0,72.0,72.0,69.0,70.0,70.0,34.0,33.0,33.0,2.0,2.0,2.0,0.3,0.3,0.3,9.133333333333338,100.0,0.7999999999999989
64.0,85.0,57.0,41.0,2.0,0.4,10.8,98.0,6,6,1,3,0,9.6,9.0,8.8,100.0,100.0,100.0,59.0,57.0,57.0,77.0,73.0,72.0,65.0,69.0,70.0,36.0,34.0,33.0,2.0,2.0,2.0,0.4,0.3,0.3,9.800000000000006,99.33333333333333,2.0
70.0,95.0,48.0,47.0,3.0,0.5,12.4,91.0,7,6,1,3,0,10.8,9.6,9.0,98.0,100.0,100.0,64.0,59.0,57.0,85.0,77.0,73.0,57.0,65.0,69.0,41.0,36.0,34.0,2.0,2.0,2.0,0.4,0.4,0.3,10.933333333333339,96.33333333333333,3.5999999999999996
76.0,104.0,40.0,53.0,3.0,0.6,14.0,84.0,8,6,1,3,0,12.4,10.8,9.6,91.0,98.0,100.0,70.0,64.0,59.0,95.0,85.0,77.0,48.0,57.0,65.0,47.0,41.0,36.0,3.0,2.0,2.0,0.5,0.4,0.4,12.400000000000006,91.0,5.199999999999999
82.0,114.0,32.0,59.0,3.0,0.7,15.6,77.0,9,6,1,3,0,14.0,12.4,10.8,84.0,91.0,98.0,76.0,70.0,64.0,104.0,95.0,85.0,40.0,48.0,57.0,53.0,47.0,41.0,3.0,3.0,2.0,0.6,0.5,0.4,14.000000000000005,84.0,6.6
86.0,122.0,26.0,64.0,4.0,0.8,17.0,71.0,10,6,1,3,0,15.6,14.0,12.4,77.0,84.0,91.0,82.0,76.0,70.0,114.0,104.0,95.0,32.0,40.0,48.0,59.0,53.0,47.0,3.0,3.0,3.0,0.7,0.6,0.5,15.53333333333334,77.33333333333333,7.4
89.0,127.0,22.0,67.0,4.0,0.8,18.1,66.0,11,6,1,3,0,17.0,15.6,14.0,71.0,77.0,84.0,86.0,82.0,76.0,122.0,114.0,104.0,26.0,32.0,40.0,64.0,59.0,53.0,4.0,3.0,3.0,0.8,0.7,0.6,16.900000000000006,71.33333333333333,7.300000000000001
91.0,131.0,20.0,69.0,4.0,0.9,18.8,63.0,12,6,1,3,0,18.1,17.0,15.6,66.0,71.0,77.0,89.0,86.0,82.0,127.0,122.0,114.0,22.0,26.0,32.0,67.0,64.0,59.0,4.0,4.0,3.0,0.8,0.8,0.7,17.966666666666672,66.66666666666667,6.4
92.0,133.0,19.0,70.0,4.0,0.9,19.1,62.0,13,6,1,3,0,18.8,18.1,17.0,63.0,66.0,71.0,91.0,89.0,86.0,131.0,127.0,122.0,20.0,22.0,26.0,69.0,67.0,64.0,4.0,4.0,4.0,0.9,0.8,0.8,18.666666666666675,63.666666666666664,5.100000000000001
92.0,133.0,19.0,70.0,4.0,0.9,19.2,61.0,14,6,1,3,0,19.1,18.8,18.1,62.0,63.0,66.0,92.0,91.0,89.0,133.0,131.0,127.0,19.0,20.0,22.0,70.0,69.0,67.0,4.0,4.0,4.0,0.9,0.9,0.8,19.033333333333342,62.0,3.5999999999999996
91.0,131.0,20.0,69.0,4.0,0.9,18.9,63.0,15,6,1,3,0,19.2,19.1,18.8,61.0,62.0,63.0,92.0,92.0,91.0,133.0,133.0,131.0,19.0,19.0,20.0,70.0,70.0,69.0,4.0,4.0,4.0,0.9,0.9,0.9,19.066666666666674,62.0,2.1999999999999993
88.0,126.0,24.0,66.0,3.0,0.8,18.1,66.0,16,6,1,3,0,18.9,19.2,19.1,63.0,61.0,62.0,91.0,92.0,92.0,131.0,133.0,133.0,20.0,19.0,19.0,69.0,70.0,70.0,4.0,4.0,4.0,0.9,0.9,0.9,18.733333333333338,63.333333333333336,1.0999999999999979
83.0,117.0,30.0,60.0,3.0,0.7,16.8,72.0,17,6,1,3,0,18.1,18.9,19.2,66.0,63.0,61.0,88.0,91.0,92.0,126.0,131.0,133.0,24.0,20.0,19.0,66.0,69.0,70.0,3.0,4.0,4.0,0.8,0.9,0.9,17.93333333333334,67.0,2.3999999999999986
77.0,107.0,38.0,54.0,3.0,0.6,15.1,80.0,18,6,1,3,0,16.8,18.1,18.9,72.0,66.0,63.0,83.0,88.0,91.0,117.0,126.0,131.0,30.0,24.0,20.0,60.0,66.0,69.0,3.0,3.0,4.0,0.7,0.8,0.9,16.666666666666675,72.66666666666667,4.1
71.0,97.0,46.0,48.0,3.0,0.5,13.4,88.0,19,6,1,3,0,15.1,16.8,18.1,80.0,72.0,66.0,77.0,83.0,88.0,107.0,117.0,126.0,38.0,30.0,24.0,54.0,60.0,66.0,3.0,3.0,3.0,0.6,0.7,0.8,15.100000000000007,80.0,5.799999999999999
66.0,89.0,53.0,43.0,2.0,0.5,11.9,94.0,20,6,1,3,0,13.4,15.1,16.8,88.0,80.0,72.0,71.0,77.0,83.0,97.0,107.0,117.0,46.0,38.0,30.0,48.0,54.0,60.0,3.0,3.0,3.0,0.5,0.6,0.7,13.466666666666674,87.33333333333333,6.999999999999998
63.0,84.0,59.0,39.0,2.0,0.4,10.8,98.0,21,6,1,3,0,11.9,13.4,15.1,94.0,88.0,80.0,66.0,71.0,77.0,89.0,97.0,107.0,53.0,46.0,38.0,43.0,48.0,54.0,2.0,3.0,3.0,0.5,0.5,0.6,12.033333333333339,93.33333333333333,7.300000000000001
61.0,80.0,63.0,37.0,2.0,0.4,10.1,100.0,22,6,1,3,0,10.8,11.9,13.4,98.0,94.0,88.0,63.0,66.0,71.0,84.0,89.0,97.0,59.0,53.0,46.0,39.0,43.0,48.0,2.0,2.0,3.0,0.4,0.5,0.5,10.933333333333339,97.33333333333333,6.700000000000001
60.0,78.0,65.0,36.0,2.0,0.3,9.7,100.0,23,6,1,3,0,10.1,10.8,11.9,100.0,98.0,94.0,61.0,63.0,66.0,80.0,84.0,89.0,63.0,59.0,53.0,37.0,39.0,43.0,2.0,2.0,2.0,0.4,0.4,0.5,10.200000000000006,99.33333333333333,5.4
59.0,76.0,67.0,35.0,2.0,0.3,9.4,100.0,0,0,0,3,0,9.7,10.1,10.8,100.0,100.0,98.0,60.0,61.0,63.0,78.0,80.0,84.0,65.0,63.0,59.0,36.0,37.0,39.0,2.0,2.0,2.0,0.3,0.4,0.4,9.73333333333334,100.0,4.0
58.0,74.0,69.0,34.0,2.0,0.3,9.2,100.0,1,0,0,3,0,9.4,9.7,10.1,100.0,100.0,100.0,59.0,60.0,61.0,76.0,78.0,80.0,67.0,65.0,63.0,35.0,36.0,37.0,2.0,2.0,2.0,0.3,0.3,0.4,9.433333333333339,100.0,2.700000000000001
57.0,72.0,70.0,33.0,2.0,0.3,9.0,100.0,2,0,0,3,0,9.2,9.4,9.7,100.0,100.0,100.0,58.0,59.0,60.0,74.0,76.0,78.0,69.0,67.0,65.0,34.0,35.0,36.0,2.0,2.0,2.0,0.3,0.3,0.3,9.200000000000005,100.0,1.8000000000000007
57.0,72.0,70.0,33.0,2.0,0.3,8.9,100.0,3,0,0,3,0,9.0,9.2,9.4,100.0,100.0,100.0,57.0,58.0,59.0,72.0,74.0,76.0,70.0,69.0,67.0,33.0,34.0,35.0,2.0,2.0,2.0,0.3,0.3,0.3,9.03333333333334,100.0,1.1999999999999993
58.0,74.0,68.0,34.0,2.0,0.3,9.1,100.0,4,0,0,3,0,8.9,9.0,9.2,100.0,100.0,100.0,57.0,57.0,58.0,72.0,72.0,74.0,70.0,70.0,69.0,33.0,33.0,34.0,2.0,2.0,2.0,0.3,0.3,0.3,9.000000000000007,100.0,0.7999999999999989
60.0,78.0,64.0,36.0,2.0,0.4,9.7,99.0,5,0,0,3,0,9.1,8.9,9.0,100.0,100.0,100.0,58.0,57.0,57.0,74.0,72.0,72.0,68.0,70.0,70.0,34.0,33.0,33.0,2.0,2.0,2.0,0.3,0.3,0.3,9.23333333333334,99.66666666666667,0.7999999999999989
65.0,87.0,56.0,41.0,2.0,0.4,10.9,92.0,6,0,0,3,0,9.7,9.1,8.9,99.0,100.0,100.0,60.0,58.0,57.0,78.0,74.0,72.0,64.0,68.0,70.0,36.0,34.0,33.0,2.0,2.0,2.0,0.4,0.3,0.3,9.900000000000006,97.0,2.0
71.0,97.0,47.0,47.0,3.0,0.5,12.5,85.0,7,0,0,3,0,10.9,9.7,9.1,92.0,99.0,100.0,65.0,60.0,58.0,87.0,78.0,74.0,56.0,64.0,68.0,41.0,36.0,34.0,2.0,2.0,2.0,0.4,0.4,0.3,11.033333333333339,92.0,3.5999999999999996
77.0,106.0,39.0,53.0,3.0,0.6,14.1,78.0,8,0,0,3,0,12.5,10.9,9.7,85.0,92.0,99.0,71.0,65.0,60.0,97.0,87.0,78.0,47.0,56.0,64.0,47.0,41.0,36.0,3.0,2.0,2.0,0.5,0.4,0.4,12.500000000000007,85.0,5.199999999999999
83.0,116.0,31.0,59.0,3.0,0.7,15.7,71.0,9,0,0,3,0,14.1,12.5,10.9,78.0,85.0,92.0,77.0,71.0,65.0,106.0,97.0,87.0,39.0,47.0,56.0,53.0,47.0,41.0,3.0,3.0,2.0,0.6,0.5,0.4,14.100000000000007,78.0,6.6
87.0,124.0,25.0,64.0,4.0,0.8,17.1,65.0,10,0,0,3,0,15.7,14.1,12.5,71.0,78.0,85.0,83.0,77.0,71.0,116.0,106.0,97.0,31.0,39.0,47.0,59.0,53.0,47.0,3.0,3.0,3.0,0.7,0.6,0.5,15.63333333333334,71.33333333333333,7.400000000000002
90.0,129.0,21.0,67.0,4.0,0.8,18.2,60.0,11,0,0,3,0,17.1,15.7,14.1,65.0,71.0,78.0,87.0,83.0,77.0,124.0,116.0,106.0,25.0,31.0,39.0,64.0,59.0,53.0,4.0,3.0,3.0,0.8,0.7,0.6,17.000000000000004,65.33333333333333,7.299999999999999
92.0,133.0,19.0,69.0,4.0,0.9,18.9,57.0,12,0,0,3,0,18.2,17.1,15.7,60.0,65.0,71.0,90.0,87.0,83.0,129.0,124.0,116.0,21.0,25.0,31.0,67.0,64.0,59.0,4.0,4.0,3.0,0.8,0.8,0.7,18.066666666666674,60.666666666666664,6.399999999999999
93.0,135.0,18.0,70.0,4.0,0.9,19.2,56.0,13,0,0,3,0,18.9,18.2,17.1,57.0,60.0,65.0,92.0,90.0,87.0,133.0,129.0,124.0,19.0,21.0,25.0,69.0,67.0,64.0,4.0,4.0,4.0,0.9,0.8,0.8,18.766666666666673,57.666666666666664,5.1
93.0,135.0,18.0,70.0,4.0,0.9,19.3,55.0,14,0,0,3,0,19.2,18.9,18.2,56.0,57.0,60.0,93.0,92.0,90.0,135.0,133.0,129.0,18.0,19.0,21.0,70.0,69.0,67.0,4.0,4.0,4.0,0.9,0.9,0.8,19.13333333333334,56.0,3.6000000000000014
92.0,133.0,19.0,69.0,4.0,0.9,19.0,57.0,15,0,0,3,0,19.3,19.2,18.9,55.0,56.0,57.0,93.0,93.0,92.0,135.0,135.0,133.0,18.0,18.0,19.0,70.0,70.0,69.0,4.0,4.0,4.0,0.9,0.9,0.9,19.16666666666667,56.0,2.1999999999999993
89.0,128.0,23.0,66.0,3.0,0.8,18.2,60.0,16,0,0,3,0,19.0,19.3,19.2,57.0,55.0,56.0,92.0,93.0,93.0,133.0,135.0,135.0,19.0,18.0,18.0,69.0,70.0,70.0,4.0,4.0,4.0,0.9,0.9,0.9,18.83333333333334,57.333333333333336,1.1000000000000014
84.0,119.0,29.0,60.0,3.0,0.7,16.9,66.0,17,0,0,3,0,18.2,19.0,19.3,60.0,57.0,55.0,89.0,92.0,93.0,128.0,133.0,135.0,23.0,19.0,18.0,66.0,69.0,70.0,3.0,4.0,4.0,0.8,0.9,0.9,18.03333333333334,61.0,2.400000000000002
78.0,109.0,37.0,54.0,3.0,0.6,15.2,74.0,18,0,0,3,0,16.9,18.2,19.0,66.0,60.0,57.0,84.0,89.0,92.0,119.0,128.0,133.0,29.0,23.0,19.0,60.0,66.0,69.0,3.0,3.0,4.0,0.7,0.8,0.9,16.766666666666676,66.66666666666667,4.100000000000001
72.0,99.0,45.0,48.0,3.0,0.5,13.5,82.0,19,0,0,3,0,15.2,16.9,18.2,74.0,66.0,60.0,78.0,84.0,89.0,109.0,119.0,128.0,37.0,29.0,23.0,54.0,60.0,66.0,3.0,3.0,3.0,0.6,0.7,0.8,15.200000000000008,74.0,5.800000000000001
67.0,91.0,52.0,43.0,2.0,0.5,12.0,88.0,20,0,0,3,0,13.5,15.2,16.9,82.0,74.0,66.0,72.0,78.0,84.0,99.0,109.0,119.0,45.0,37.0,29.0,48.0,54.0,60.0,3.0,3.0,3.0,0.5,0.6,0.7,13.566666666666672,81.33333333333333,7.0
64.0,86.0,58.0,39.0,2.0,0.4,10.9,92.0,21,0,0,3,0,12.0,13.5,15.2,88.0,82.0,74.0,67.0,72.0,78.0,91.0,99.0,109.0,52.0,45.0,37.0,43.0,48.0,54.0,2.0,3.0,3.0,0.5,0.5,0.6,12.13333333333334,87.33333333333333,7.299999999999999
62.0,82.0,62.0,37.0,2.0,0.4,10.2,96.0,22,0,0,3,0,10.9,12.0,13.5,92.0,88.0,82.0,64.0,67.0,72.0,86.0,91.0,99.0,58.0,52.0,45.0,39.0,43.0,48.0,2.0,2.0,3.0,0.4,0.5,0.5,11.03333333333334,92.0,6.699999999999999
61.0,80.0,64.0,36.0,2.0,0.3,9.8,98.0,23,0,0,3,0,10.2,10.9,12.0,96.0,92.0,88.0,62.0,64.0,67.0,82.0,86.0,91.0,62.0,58.0,52.0,37.0,39.0,43.0,2.0,2.0,2.0,0.4,0.4,0.5,10.300000000000006,95.33333333333333,5.399999999999999
60.0,78.0,66.0,35.0,2.0,0.3,9.5,100.0,0,1,0,3,0,9.8,10.2,10.9,98.0,96.0,92.0,61.0,62.0,64.0,80.0,82.0,86.0,64.0,62.0,58.0,36.0,37.0,39.0,2.0,2.0,2.0,0.3,0.4,0.4,9.833333333333341,98.0,4.0
59.0,76.0,68.0,34.0,2.0,0.3,9.3,100.0,1,1,0,3,0,9.5,9.8,10.2,100.0,98.0,96.0,60.0,61.0,62.0,78.0,80.0,82.0,66.0,64.0,62.0,35.0,36.0,37.0,2.0,2.0,2.0,0.3,0.3,0.4,9.53333333333334,99.33333333333333,2.6999999999999993
58.0,74.0,69.0,33.0,2.0,0.3,9.1,100.0,2,1,0,3,0,9.3,9.5,9.8,100.0,100.0,98.0,59.0,60.0,61.0,76.0,78.0,80.0,68.0,66.0,64.0,34.0,35.0,36.0,2.0,2.0,2.0,0.3,0.3,0.3,9.300000000000008,100.0,1.8000000000000007
58.0,74.0,69.0,33.0,2.0,0.3,9.0,100.0,3,1,0,3,0,9.1,9.3,9.5,100.0,100.0,100.0,58.0,59.0,60.0,74.0,76.0,78.0,69.0,68.0,66.0,33.0,34.0,35.0,2.0,2.0,2.0,0.3,0.3,0.3,9.13333333333334,100.0,1.1999999999999993
59.0,76.0,67.0,34.0,2.0,0.3,9.2,100.0,4,1,0,3,0,9.0,9.1,9.3,100.0,100.0,100.0,58.0,58.0,59.0,74.0,74.0,76.0,69.0,69.0,68.0,33.0,33.0,34.0,2.0,2.0,2.0,0.3,0.3,0.3,9.100000000000007,100.0,0.8000000000000007
61.0,80.0,63.0,36.0,2.0,0.4,9.8,99.0,5,1,0,3,0,9.2,9.0,9.1,100.0,100.0,100.0,59.0,58.0,58.0,76.0,74.0,74.0,67.0,69.0,69.0,34.0,33.0,33.0,2.0,2.0,2.0,0.3,0.3,0.3,9.333333333333341,99.66666666666667,0.8000000000000007
66.0,89.0,55.0,41.0,2.0,0.4,11.0,92.0,6,1,0,3,0,9.8,9.2,9.0,99.0,100.0,100.0,61.0,59.0,58.0,80.0,76.0,74.0,63.0,67.0,69.0,36.0,34.0,33.0,2.0,2.0,2.0,0.4,0.3,0.3,10.000000000000007,97.0,2.0
72.0,99.0,46.0,47.0,3.0,0.5,12.6,85.0,7,1,0,3,0,11.0,9.8,9.2,92.0,99.0,100.0,66.0,61.0,59.0,89.0,80.0,76.0,55.0,63.0,67.0,41.0,36.0,34.0,2.0,2.0,2.0,0.4,0.4,0.3,11.13333333333334,92.0,3.5999999999999996
78.0,108.0,38.0,53.0,3.0,0.6,14.2,78.0,8,1,0,3,0,12.6,11.0,9.8,85.0,92.0,99.0,72.0,66.0,61.0,99.0,89.0,80.0,46.0,55.0,63.0,47.0,41.0,36.0,3.0,2.0,2.0,0.5,0.4,0.4,12.600000000000007,85.0,5.199999999999999
84.0,118.0,30.0,59.0,3.0,0.7,15.8,71.0,9,1,0,3,0,14.2,12.6,11.0,78.0,85.0,92.0,78.0,72.0,66.0,108.0,99.0,89.0,38.0,46.0,55.0,53.0,47.0,41.0,3.0,3.0,2.0,0.6,0.5,0.4,14.200000000000008,78.0,6.600000000000001
88.0,126.0,24.0,64.0,4.0,0.8,17.2,65.0,10,1,0,3,0,15.8,14.2,12.6,71.0,78.0,85.0,84.0,78.0,72.0,118.0,108.0,99.0,30.0,38.0,46.0,59.0,53.0,47.0,3.0,3.0,3.0,0.7,0.6,0.5,15.73333333333334,71.33333333333333,7.399999999999999
91.0,131.0,20.0,67.0,4.0,0.8,18.3,60.0,11,1,0,3,0,17.2,15.8,14.2,65.0,71.0,78.0,88.0,84.0,78.0,126.0,118.0,108.0,24.0,30.0,38.0,64.0,59.0,53.0,4.0,3.0,3.0,0.8,0.7,0.6,17.10000000000001,65.33333333333333,7.300000000000001
93.0,135.0,18.0,69.0,4.0,0.9,19.0,57.0,12,1,0,3,0,18.3,17.2,15.8,60.0,65.0,71.0,91.0,88.0,84.0,131.0,126.0,118.0,20.0,24.0,30.0,67.0,64.0,59.0,4.0,4.0,3.0,0.8,0.8,0.7,18.16666666666667,60.666666666666664,6.4
94.0,137.0,17.0,70.0,4.0,0.9,19.3,56.0,13,1,0,3,0,19.0,18.3,17.2,57.0,60.0,65.0,93.0,91.0,88.0,135.0,131.0,126.0,18.0,20.0,24.0,69.0,67.0,64.0,4.0,4.0,4.0,0.9,0.8,0.8,18.866666666666674,57.666666666666664,5.100000000000001
94.0,137.0,17.0,70.0,4.0,0.9,19.4,55.0,14,1,0,3,0,19.3,19.0,18.3,56.0,57.0,60.0,94.0,93.0,91.0,137.0,135.0,131.0,17.0,18.0,20.0,70.0,69.0,67.0,4.0,4.0,4.0,0.9,0.9,0.8,19.23333333333334,56.0,3.599999999999998
93.0,135.0,18.0,69.0,4.0,0.9,19.1,57.0,15,1,0,3,0,19.4,19.3,19.0,55.0,56.0,57.0,94.0,94.0,93.0,137.0,137.0,135.0,17.0,17.0,18.0,70.0,70.0,69.0,4.0,4.0,4.0,0.9,0.9,0.9,19.266666666666673,56.0,2.1999999999999993
90.0,130.0,22.0,66.0,3.0,0.8,18.3,60.0,16,1,0,3,0,19.1,19.4,19.3,57.0,55.0,56.0,93.0,94.0,94.0,135.0,137.0,137.0,18.0,17.0,17.0,69.0,70.0,70.0,4.0,4.0,4.0,0.9,0.9,0.9,18.93333333333334,57.333333333333336,1.0999999999999979
